subset,slide_id,patch_id,biological_class,medical_center
tumor-RUMC,test_090,37532,tumor,RUMC
tumor-UMCU,test_113,14590,tumor,UMCU
tumor-RUMC,tumor_064,22643,tumor,RUMC
tumor-RUMC,tumor_064,72257,tumor,RUMC
tumor-RUMC,tumor_039,58125,tumor,RUMC
tumor-RUMC,tumor_011,53871,tumor,RUMC
normal-RUMC,normal_027,27955,normal,RUMC
tumor-UMCU,tumor_089,34546,tumor,UMCU
tumor-RUMC,tumor_009,52388,tumor,RUMC
tumor-RUMC,tumor_046,30290,tumor,RUMC
normal-RUMC,test_035,67662,normal,RUMC
tumor-UMCU,tumor_090,14808,tumor,UMCU
tumor-RUMC,tumor_039,39955,tumor,RUMC
tumor-RUMC,tumor_009,14301,tumor,RUMC
tumor-UMCU,tumor_078,16219,tumor,UMCU
tumor-UMCU,tumor_090,17402,tumor,UMCU
tumor-RUMC,tumor_011,49466,tumor,RUMC
tumor-UMCU,tumor_088,16162,tumor,UMCU
tumor-UMCU,tumor_109,31221,tumor,UMCU
tumor-UMCU,test_114,34170,tumor,UMCU
tumor-UMCU,tumor_078,15523,tumor,UMCU
tumor-RUMC,tumor_009,63847,tumor,RUMC
normal-RUMC,test_035,38220,normal,RUMC
tumor-UMCU,test_016,18159,tumor,UMCU
normal-RUMC,normal_054,28769,normal,RUMC
tumor-UMCU,tumor_089,13752,tumor,UMCU
tumor-UMCU,test_105,13937,tumor,UMCU
normal-RUMC,normal_097,53149,normal,RUMC
tumor-UMCU,tumor_089,34967,tumor,UMCU
normal-RUMC,test_107,43398,normal,RUMC
tumor-UMCU,test_114,15741,tumor,UMCU
tumor-RUMC,tumor_055,57792,tumor,RUMC
normal-RUMC,test_039,65421,normal,RUMC
tumor-UMCU,tumor_109,36483,tumor,UMCU
normal-RUMC,normal_017,29981,normal,RUMC
tumor-UMCU,test_073,47674,tumor,UMCU
tumor-RUMC,tumor_058,20640,tumor,RUMC
tumor-UMCU,tumor_110,9020,tumor,UMCU
tumor-UMCU,test_113,16931,tumor,UMCU
tumor-RUMC,tumor_011,61562,tumor,RUMC
tumor-UMCU,tumor_088,15989,tumor,UMCU
tumor-UMCU,test_105,19257,tumor,UMCU
tumor-UMCU,test_026,12651,tumor,UMCU
tumor-UMCU,test_105,11622,tumor,UMCU
tumor-UMCU,tumor_095,10869,tumor,UMCU
normal-RUMC,normal_094,38593,normal,RUMC
tumor-RUMC,tumor_054,60699,tumor,RUMC
tumor-RUMC,tumor_054,53310,tumor,RUMC
tumor-RUMC,tumor_047,45228,tumor,RUMC
normal-RUMC,normal_097,28026,normal,RUMC
normal-RUMC,normal_059,67113,normal,RUMC
normal-RUMC,normal_045,38218,normal,RUMC
tumor-RUMC,tumor_068,33843,tumor,RUMC
tumor-RUMC,tumor_054,35598,tumor,RUMC
tumor-UMCU,test_114,13091,tumor,UMCU
tumor-RUMC,test_040,48632,tumor,RUMC
normal-RUMC,test_081,25227,normal,RUMC
tumor-RUMC,tumor_026,23565,tumor,RUMC
normal-RUMC,test_056,44309,normal,RUMC
tumor-UMCU,tumor_109,32984,tumor,UMCU
tumor-RUMC,tumor_044,55187,tumor,RUMC
normal-RUMC,normal_064,45095,normal,RUMC
tumor-RUMC,tumor_016,27970,tumor,RUMC
tumor-RUMC,tumor_055,54358,tumor,RUMC
normal-RUMC,normal_035,10637,normal,RUMC
normal-RUMC,test_059,57529,normal,RUMC
normal-RUMC,normal_045,67692,normal,RUMC
normal-RUMC,test_039,59786,normal,RUMC
tumor-RUMC,tumor_011,66744,tumor,RUMC
normal-RUMC,test_081,64950,normal,RUMC
normal-RUMC,test_056,43112,normal,RUMC
normal-RUMC,test_035,55578,normal,RUMC
tumor-RUMC,tumor_064,20916,tumor,RUMC
normal-RUMC,normal_035,15770,normal,RUMC
tumor-RUMC,test_090,25736,tumor,RUMC
tumor-RUMC,tumor_054,28232,tumor,RUMC
tumor-RUMC,test_090,34912,tumor,RUMC
tumor-RUMC,test_021,34937,tumor,RUMC
tumor-RUMC,tumor_058,23248,tumor,RUMC
normal-RUMC,test_107,59000,normal,RUMC
normal-RUMC,normal_017,18358,normal,RUMC
normal-RUMC,test_056,64305,normal,RUMC
normal-RUMC,normal_035,13610,normal,RUMC
normal-RUMC,test_107,42960,normal,RUMC
normal-RUMC,test_039,16644,normal,RUMC
normal-RUMC,test_081,55588,normal,RUMC
normal-RUMC,normal_061,59333,normal,RUMC
normal-RUMC,test_035,67636,normal,RUMC
normal-RUMC,normal_094,49069,normal,RUMC
normal-RUMC,normal_054,18417,normal,RUMC
normal-RUMC,test_081,32547,normal,RUMC
normal-RUMC,normal_017,31709,normal,RUMC
normal-RUMC,normal_017,29556,normal,RUMC
normal-RUMC,normal_045,42959,normal,RUMC
normal-RUMC,normal_027,66339,normal,RUMC
normal-RUMC,normal_035,16258,normal,RUMC
